strategy_date,training_date,audit_status,audit_scope,audit_result,lesson_type,lesson_note,rank,code,name,push_level,fast_level,fast_score,market_price_date,market_lag_days,market_source,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,return_1d_pct,return_3d_pct,return_5d_pct,open_buy_return_3d_pct,open_buy_return_5d_pct,max_gain_5d_pct,capture_type,snapshot_time,reasons,risks,strategy_version
2026-08-05,2026-07-29,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,40,000657,中钨高新,观察池,下个交易日主盯,84.28,2026-08-05,0,common_index_cache,1,8.83,7.0,8.83,9.99,8.83,,,,,,intraday_1430,2026-08-05 14:30:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4龙虎榜提示关注,v4乖离率过大；涨停封板不可买,v4
2026-08-05,2026-07-29,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,94,000603,盛达资源,观察池,下个交易日主盯,57.13,2026-08-05,0,common_index_cache,1,7.38,9.98,7.38,10.02,7.38,,,,,,intraday_1430,2026-08-05 14:30:00,当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；市场强势且个股相对强势,短线涨幅偏高；人气排名明显回落；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-08-05,2026-07-29,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,2,000938,紫光股份,不推送,下个交易日主盯,55.88,2026-08-05,0,common_index_cache,1,2.62,-2.6,2.62,4.06,2.62,,,,,,intraday_1430,2026-08-05 14:30:00,人气Top3；当日强涨；收盘承接较强；温和放量；持续霸榜；人气排名明显上升；市场强势且个股相对强势,近5日趋势未确认；热度可能进入后段；v4乖离率过大,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,2,603259,药明康德,观察池,下个交易日主盯,94.0,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,45,600410,华胜天成,观察池,下个交易日主盯,92.68,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v4龙虎榜提示关注,v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,11,300502,新易盛,观察池,下个交易日主盯,81.08,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top20；当日涨停附近；收盘承接较强；温和放量；持续霸榜；人气排名明显上升；市场强势且个股相对强势,近5日趋势未确认；仍在20日线下方；热度可能进入后段；涨停封板不可买,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,34,002594,比亚迪,不推送,下个交易日主盯,80.52,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top50；收在日内高位；站上20日线且不过热；持续霸榜；人气排名明显上升；v4多头排列技术加分；v4缩量回踩MA5；v4靠近MA10承接,当日转弱；热度可能进入后段；强势市里个股相对走弱,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,3,688825,长鑫科技,观察池,下个交易日主盯,80.28,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top3；当日涨停附近；收盘承接较强；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段；涨停封板不可买,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,63,002173,创新医疗,观察池,下个交易日主盯,73.48,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4事件催化加分（回购）,短线涨幅偏高；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,24,603629,利通电子,观察池,下个交易日主盯,70.48,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top50；当日涨停附近；收在日内高位；持续霸榜；市场强势且个股相对强势,量能不足；仍在20日线下方；热度可能进入后段；v4趋势未转强且热度偏后；涨停封板不可买,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,17,003032,传智教育,观察池,下个交易日主盯,68.88,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top20；当日涨停附近；收在日内高位；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v4龙虎榜提示关注,热度可能进入后段；一字或近似一字，参与点差；一字板不可买,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,44,601179,中国西电,不推送,下个交易日主盯,60.2,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top50；收盘承接较强；站上20日线且不过热；连续上榜确认；v4多头排列技术加分；v4缩量回踩MA5,-,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,53,300052,中青宝,观察池,下个交易日主盯,59.88,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,当日涨停附近；温和放量；站上20日线且不过热；市场强势且个股相对强势；v4多头排列技术加分；v4沿短均线抬升,v4乖离率过大；v4长上影承接转弱；涨停封板不可买,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,16,300058,蓝色光标,不推送,下个交易日主盯,57.58,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top20；当日强涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,v4乖离率过大；v4长上影承接转弱；v4正涨但收盘承接一般,v4
2026-08-04,2026-07-28,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：近5日趋势未确认；仍在20日线下方；热度可能进入后段；涨停封板不可买,4,300308,中际旭创,观察池,下个交易日主盯,82.88,2026-08-04,0,common_index_cache,1,-6.89,-13.55,-6.89,-3.41,-6.89,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top10；当日涨停附近；收盘承接较强；温和放量；持续霸榜；市场强势且个股相对强势,近5日趋势未确认；仍在20日线下方；热度可能进入后段；涨停封板不可买,v4
2026-08-04,2026-07-28,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,23,000533,顺钠股份,观察池,下个交易日主盯,104.68,2026-08-04,0,common_index_cache,1,0.79,0.0,0.79,3.73,0.79,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；持续霸榜；市场强势且个股相对强势；v4多头排列技术加分,偏离20日线较大；热度可能进入后段；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-08-04,2026-07-28,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,10,000636,风华高科,不推送,下个交易日主盯,74.08,2026-08-04,0,common_index_cache,2,6.66,-3.92,5.78,9.37,5.78,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top10；当日上涨；收盘承接较强；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v4龙虎榜活跃,短线涨幅偏高；热度可能进入后段；v4乖离率过大；v4远离短中期均线,v4
2026-08-04,2026-07-28,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,69,000595,新能股份,观察池,下个交易日主盯,69.53,2026-08-04,0,common_index_cache,1,1.68,8.38,1.68,10.06,1.68,,,,,,intraday_1430,2026-08-04 14:30:00,当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4龙虎榜提示关注,短线涨幅偏高；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-08-04,2026-07-28,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,70,002827,高争民爆,观察池,下个交易日主盯,59.73,2026-08-04,0,common_index_cache,2,13.01,-1.17,2.73,5.71,2.73,,,,,,intraday_1430,2026-08-04 14:30:00,当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4龙虎榜提示关注；v4事件催化加分（回购）,人气排名明显回落；涨停封板不可买,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,57,300620,光库科技,观察池,优先观察,51.43,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,当日涨停附近；收在日内高位；温和放量；人气排名明显上升；市场强势且个股相对强势；v4龙虎榜提示关注,近5日趋势未确认；仍在20日线下方；v4短线偏离MA5过多；涨停封板不可买,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,88,603083,剑桥科技,观察池,优先观察,50.98,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,当日涨停附近；收在日内高位；温和放量；市场强势且个股相对强势,近5日趋势未确认；仍在20日线下方；涨停封板不可买,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,28,600396,华电辽能,不推送,优先观察,48.78,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v4龙虎榜提示关注,当日转弱；热度可能进入后段；人气排名明显回落；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4趋势未转强且热度偏后,v4
2026-08-04,2026-07-28,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,14,000725,京东方A,不推送,优先观察,49.78,2026-08-04,0,common_index_cache,1,6.23,-0.53,6.23,7.3,6.23,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top20；当日上涨；收盘承接较强；温和放量；持续霸榜；市场强势且个股相对强势,仍在20日线下方；热度可能进入后段,v4
2026-08-04,2026-07-28,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,48,000021,深科技,不推送,优先观察,48.28,2026-08-04,0,common_index_cache,2,9.37,0.25,6.06,7.73,6.06,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top50；当日上涨；收盘承接较强；持续霸榜；市场强势且个股相对强势,近5日趋势未确认；仍在20日线下方；热度可能进入后段；v4趋势未转强且热度偏后,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,33,600664,哈药股份,不推送,备选观察,47.88,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,人气Top50；近5日趋势升温；持续霸榜；市场强势且个股相对强势；v4多头排列技术加分；v4沿短均线抬升,当日转弱；收盘承接偏弱；偏离20日线较大；热度可能进入后段；v4远离短中期均线；v4长上影承接转弱,v4
2026-08-04,2026-07-28,待补行情,快策略候选,待补行情,pending_data,信号日后应已有行情，但本地日K还没补齐；补齐后会自动重新审查。,90,002714,牧原股份,不推送,备选观察,47.62,2026-08-04,0,common_index_cache,0,,,,,,,,,,,intraday_1430,2026-08-04 14:30:00,收盘承接较强；温和放量；站上20日线且不过热；v4多头排列技术加分；v4缩量回踩MA5；v4靠近MA10承接,近5日趋势未确认；强势市里个股相对走弱,v4
